"user_id","status_id","created_at","screen_name","text","source","display_text_width","reply_to_status_id","reply_to_user_id","reply_to_screen_name","is_quote","is_retweet","favorite_count","retweet_count","quote_count","reply_count","hashtags","symbols","urls_url","urls_t.co","urls_expanded_url","media_url","media_t.co","media_expanded_url","media_type","ext_media_url","ext_media_t.co","ext_media_expanded_url","ext_media_type","mentions_user_id","mentions_screen_name","lang","quoted_status_id","quoted_text","quoted_created_at","quoted_source","quoted_favorite_count","quoted_retweet_count","quoted_user_id","quoted_screen_name","quoted_name","quoted_followers_count","quoted_friends_count","quoted_statuses_count","quoted_location","quoted_description","quoted_verified","retweet_status_id","retweet_text","retweet_created_at","retweet_source","retweet_favorite_count","retweet_retweet_count","retweet_user_id","retweet_screen_name","retweet_name","retweet_followers_count","retweet_friends_count","retweet_statuses_count","retweet_location","retweet_description","retweet_verified","place_url","place_name","place_full_name","place_type","country","country_code","geo_coords","coords_coords","bbox_coords","status_url","name","location","description","url","protected","followers_count","friends_count","listed_count","statuses_count","favourites_count","account_created_at","verified","profile_url","profile_expanded_url","account_lang","profile_banner_url","profile_background_url","profile_image_url"
"x1239197162975768577","x1468063863467876359",2021-12-07 03:44:35,"joannephelps79","He’s complicit in furthering an anti-vaccine agenda. He’s an anti-vaxxer. #lalege https://t.co/7RzCDfz5h5","Twitter for iPhone",81,,,,TRUE,FALSE,0,0,,,"lalege",,"twitter.com/blakepater/sta…","https://t.co/7RzCDfz5h5","https://twitter.com/blakepater/status/1467942211597877254",,,,,,,,,,,"en","x1467942211597877254","I wouldn't say Stagni is an anti-vaxxer. He said there's no question that unvaccinated people are more likely to get infected and die from COVID-19. #lalege #lagov https://t.co/ri7PXkusWC",2021-12-06 19:41:10,"Twitter Web App",0,0,"x2830587096","BlakePater","Blake Paterson",3103,3528,2828,"Baton Rouge, LA","covering Louisiana politics for @theadvocatebr @NOLAnews @theadvocateaca bpaterson@theadvocate.com",TRUE,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/joannephelps79/status/1468063863467876359","JoAnne Phelps","Shreveport, LA","Caddo Parish - Joined for COVID-19 info - #earlyed advocate - fund education",,FALSE,61,75,2,1401,2031,2020-03-15 14:30:11,FALSE,,,,,,"http://pbs.twimg.com/profile_images/1397565595286183938/aAhd0FdF_normal.jpg"
"x127796286","x1467999680826986496",2021-12-06 23:29:32,"mistahbuhau","@mysteriouskat @BretWeinstein Yeah, let's respect people who bring on anti-vaccine talk show host and SAY NOT A SINGLE WORD about their anti-vaccine stance.","Twitter Web App",126,"x1467940193328005124","x15670857","mysteriouskat",FALSE,FALSE,1,0,,,,,,,,,,,,,,,,"x15670857 x78683448","mysteriouskat BretWeinstein","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/mistahbuhau/status/1467999680826986496","Gay Dave - Every Communist's Favorite ShitLib","California (bay area)","Podcaster, Streamer, DJ, Gay Frog... he/him or they/them. 
Your heroes are trash, prolly.

https://t.co/Jg9ckCQfa1

Pods: Intellectual Dollar Tree and The Plex","https://t.co/JP58pgGFFY",FALSE,1123,2366,16,58015,28980,2010-03-30 07:42:03,FALSE,"https://t.co/JP58pgGFFY","http://www.echoplexmedia.com",,"https://pbs.twimg.com/profile_banners/127796286/1635711614","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1432496490170109953/w7VMGe2V_normal.png"
"x127796286","x1467945043210031105",2021-12-06 19:52:26,"mistahbuhau","@AndrewYang @HeatherEHeying @BretWeinstein You spelled ""anti vaccine talk show hosts wrong"".","Twitter for Android",49,"x1467671919478681602","x2228878592","AndrewYang",FALSE,FALSE,5,0,,,,,,,,,,,,,,,,"x2228878592 x870324519788879872 x78683448","AndrewYang HeatherEHeying BretWeinstein","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://api.twitter.com/1.1/geo/id/0354c827bfda68de.json","Campbell","Campbell, CA","city","United States","US","NA NA","NA NA","-121.991728 -121.918729 -121.918729 -121.991728 37.254665 37.254665 37.3070085 37.3070085","https://twitter.com/mistahbuhau/status/1467945043210031105","Gay Dave - Every Communist's Favorite ShitLib","California (bay area)","Podcaster, Streamer, DJ, Gay Frog... he/him or they/them. 
Your heroes are trash, prolly.

https://t.co/Jg9ckCQfa1

Pods: Intellectual Dollar Tree and The Plex","https://t.co/JP58pgGFFY",FALSE,1123,2366,16,58015,28980,2010-03-30 07:42:03,FALSE,"https://t.co/JP58pgGFFY","http://www.echoplexmedia.com",,"https://pbs.twimg.com/profile_banners/127796286/1635711614","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1432496490170109953/w7VMGe2V_normal.png"
"x127796286","x1467999746518257668",2021-12-06 23:29:48,"mistahbuhau","@midori_oshii @BretWeinstein GIVE THE ANTI-VACCINE TALK SHOW HOSTS YOUR MONEY, YOU SUCKER!","Twitter Web App",61,"x1467940413839495177","x920311392548376576","midori_oshii",FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"x920311392548376576 x78683448","midori_oshii BretWeinstein","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/mistahbuhau/status/1467999746518257668","Gay Dave - Every Communist's Favorite ShitLib","California (bay area)","Podcaster, Streamer, DJ, Gay Frog... he/him or they/them. 
Your heroes are trash, prolly.

https://t.co/Jg9ckCQfa1

Pods: Intellectual Dollar Tree and The Plex","https://t.co/JP58pgGFFY",FALSE,1123,2366,16,58015,28980,2010-03-30 07:42:03,FALSE,"https://t.co/JP58pgGFFY","http://www.echoplexmedia.com",,"https://pbs.twimg.com/profile_banners/127796286/1635711614","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1432496490170109953/w7VMGe2V_normal.png"
"x127796286","x1468063509279694849",2021-12-07 03:43:10,"mistahbuhau","Hey Twitter.

Stop suggesting anti-vaccine cult shit to me. Thanks. https://t.co/hwBay1qQoK","Twitter Web App",67,,,,FALSE,FALSE,2,0,,,,,,,,"http://pbs.twimg.com/media/FF-b-qEUUAEndbr.png","https://t.co/hwBay1qQoK","https://twitter.com/mistahbuhau/status/1468063509279694849/photo/1","photo","http://pbs.twimg.com/media/FF-b-qEUUAEndbr.png","https://t.co/hwBay1qQoK","https://twitter.com/mistahbuhau/status/1468063509279694849/photo/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/mistahbuhau/status/1468063509279694849","Gay Dave - Every Communist's Favorite ShitLib","California (bay area)","Podcaster, Streamer, DJ, Gay Frog... he/him or they/them. 
Your heroes are trash, prolly.

https://t.co/Jg9ckCQfa1

Pods: Intellectual Dollar Tree and The Plex","https://t.co/JP58pgGFFY",FALSE,1123,2366,16,58015,28980,2010-03-30 07:42:03,FALSE,"https://t.co/JP58pgGFFY","http://www.echoplexmedia.com",,"https://pbs.twimg.com/profile_banners/127796286/1635711614","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1432496490170109953/w7VMGe2V_normal.png"
"x127796286","x1467943436212846594",2021-12-06 19:46:02,"mistahbuhau","@JamesTreakle @AndrewYang @HeatherEHeying @BretWeinstein @JoHenrich Bret and Heather are anti vaccine talk show hosts.","Twitter for Android",50,"x1467859110381113354","x1049413951816126464","JamesTreakle",FALSE,FALSE,5,0,,,,,,,,,,,,,,,,"x1049413951816126464 x2228878592 x870324519788879872 x78683448 x3253256552","JamesTreakle AndrewYang HeatherEHeying BretWeinstein JoHenrich","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://api.twitter.com/1.1/geo/id/0354c827bfda68de.json","Campbell","Campbell, CA","city","United States","US","NA NA","NA NA","-121.991728 -121.918729 -121.918729 -121.991728 37.254665 37.254665 37.3070085 37.3070085","https://twitter.com/mistahbuhau/status/1467943436212846594","Gay Dave - Every Communist's Favorite ShitLib","California (bay area)","Podcaster, Streamer, DJ, Gay Frog... he/him or they/them. 
Your heroes are trash, prolly.

https://t.co/Jg9ckCQfa1

Pods: Intellectual Dollar Tree and The Plex","https://t.co/JP58pgGFFY",FALSE,1123,2366,16,58015,28980,2010-03-30 07:42:03,FALSE,"https://t.co/JP58pgGFFY","http://www.echoplexmedia.com",,"https://pbs.twimg.com/profile_banners/127796286/1635711614","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1432496490170109953/w7VMGe2V_normal.png"
"x127796286","x1467946498688122883",2021-12-06 19:58:13,"mistahbuhau","@BrandonLBradfor The anti vaccine movement definitely gives him more money than any other online community he's been a part of.","Twitter for Android",110,"x1467943292947992579","x366863067","BrandonLBradfor",FALSE,FALSE,5,0,,,,,,,,,,,,,,,,"x366863067","BrandonLBradfor","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://api.twitter.com/1.1/geo/id/0354c827bfda68de.json","Campbell","Campbell, CA","city","United States","US","NA NA","NA NA","-121.991728 -121.918729 -121.918729 -121.991728 37.254665 37.254665 37.3070085 37.3070085","https://twitter.com/mistahbuhau/status/1467946498688122883","Gay Dave - Every Communist's Favorite ShitLib","California (bay area)","Podcaster, Streamer, DJ, Gay Frog... he/him or they/them. 
Your heroes are trash, prolly.

https://t.co/Jg9ckCQfa1

Pods: Intellectual Dollar Tree and The Plex","https://t.co/JP58pgGFFY",FALSE,1123,2366,16,58015,28980,2010-03-30 07:42:03,FALSE,"https://t.co/JP58pgGFFY","http://www.echoplexmedia.com",,"https://pbs.twimg.com/profile_banners/127796286/1635711614","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1432496490170109953/w7VMGe2V_normal.png"
"x127796286","x1468050541070589952",2021-12-07 02:51:38,"mistahbuhau","@NicholasBardy @mysteriouskat @gorskon @BretWeinstein Nobody is asking that the darkhorse hucksters be 100% correct all the time. Everyone gets shit wrong. The thing most people want is for people to cop to being wrong. But if someone's brand is anti-vaccine, they're never gonna do that.","Twitter Web App",234,"x1468043239349313551","x412733915","NicholasBardy",FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"x412733915 x15670857 x85227160 x78683448","NicholasBardy mysteriouskat gorskon BretWeinstein","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/mistahbuhau/status/1468050541070589952","Gay Dave - Every Communist's Favorite ShitLib","California (bay area)","Podcaster, Streamer, DJ, Gay Frog... he/him or they/them. 
Your heroes are trash, prolly.

https://t.co/Jg9ckCQfa1

Pods: Intellectual Dollar Tree and The Plex","https://t.co/JP58pgGFFY",FALSE,1123,2366,16,58015,28980,2010-03-30 07:42:03,FALSE,"https://t.co/JP58pgGFFY","http://www.echoplexmedia.com",,"https://pbs.twimg.com/profile_banners/127796286/1635711614","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1432496490170109953/w7VMGe2V_normal.png"
"x127796286","x1467999582156066820",2021-12-06 23:29:09,"mistahbuhau","@NicholasBardy @mysteriouskat @BretWeinstein Learn to spell.

Also, Bret and Heather are anti-vaccine talk show hosts.","Twitter Web App",73,"x1467992877359722497","x412733915","NicholasBardy",FALSE,FALSE,2,0,,,,,,,,,,,,,,,,"x412733915 x15670857 x78683448","NicholasBardy mysteriouskat BretWeinstein","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/mistahbuhau/status/1467999582156066820","Gay Dave - Every Communist's Favorite ShitLib","California (bay area)","Podcaster, Streamer, DJ, Gay Frog... he/him or they/them. 
Your heroes are trash, prolly.

https://t.co/Jg9ckCQfa1

Pods: Intellectual Dollar Tree and The Plex","https://t.co/JP58pgGFFY",FALSE,1123,2366,16,58015,28980,2010-03-30 07:42:03,FALSE,"https://t.co/JP58pgGFFY","http://www.echoplexmedia.com",,"https://pbs.twimg.com/profile_banners/127796286/1635711614","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1432496490170109953/w7VMGe2V_normal.png"
"x127796286","x1467999851325448199",2021-12-06 23:30:13,"mistahbuhau","@Anaspiauk @BretWeinstein No, you agree with their anti-vaccine talk show. Otherwise you'd be annoyed that Yang didn't say shit about their anti-vaccine talk show.","Twitter Web App",137,"x1467950684574212102","x1346945168188993537","Anaspiauk",FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"x1346945168188993537 x78683448","Anaspiauk BretWeinstein","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/mistahbuhau/status/1467999851325448199","Gay Dave - Every Communist's Favorite ShitLib","California (bay area)","Podcaster, Streamer, DJ, Gay Frog... he/him or they/them. 
Your heroes are trash, prolly.

https://t.co/Jg9ckCQfa1

Pods: Intellectual Dollar Tree and The Plex","https://t.co/JP58pgGFFY",FALSE,1123,2366,16,58015,28980,2010-03-30 07:42:03,FALSE,"https://t.co/JP58pgGFFY","http://www.echoplexmedia.com",,"https://pbs.twimg.com/profile_banners/127796286/1635711614","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1432496490170109953/w7VMGe2V_normal.png"
"x127796286","x1467953694641512449",2021-12-06 20:26:48,"mistahbuhau","This is his way of making sure white nationalists and anti vaccine loons give him money. https://t.co/2FiXwJ1LmM","Twitter for Android",88,,,,TRUE,FALSE,2,0,,,,,"twitter.com/AndrewYang/sta…","https://t.co/2FiXwJ1LmM","https://twitter.com/AndrewYang/status/1467918292195024896",,,,,,,,,,,"en","x1467918292195024896","You can disagree with someone and still think they are as valuable and worthwhile as you are. @Fwd_Party",2021-12-06 18:06:08,"Twitter for iPhone",2347,220,"x2228878592","AndrewYang","Andrew Yang<U+0001F9E2><U+2B06><U+FE0F><U+0001F1FA><U+0001F1F8>",1851419,8740,29885,"New York, USA","Entrepreneur, Dad, Champion of a Human-Centered Economy, #YangGang, #Forwardist, UBI, Founder @fwd_party, @humanityforward, bestseller ‘Forward’ now on sale",TRUE,,,,,,,,,,,,,,,,"https://api.twitter.com/1.1/geo/id/0354c827bfda68de.json","Campbell","Campbell, CA","city","United States","US","NA NA","NA NA","-121.991728 -121.918729 -121.918729 -121.991728 37.254665 37.254665 37.3070085 37.3070085","https://twitter.com/mistahbuhau/status/1467953694641512449","Gay Dave - Every Communist's Favorite ShitLib","California (bay area)","Podcaster, Streamer, DJ, Gay Frog... he/him or they/them. 
Your heroes are trash, prolly.

https://t.co/Jg9ckCQfa1

Pods: Intellectual Dollar Tree and The Plex","https://t.co/JP58pgGFFY",FALSE,1123,2366,16,58015,28980,2010-03-30 07:42:03,FALSE,"https://t.co/JP58pgGFFY","http://www.echoplexmedia.com",,"https://pbs.twimg.com/profile_banners/127796286/1635711614","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1432496490170109953/w7VMGe2V_normal.png"
"x127796286","x1467999943977697281",2021-12-06 23:30:35,"mistahbuhau","@RuthCar92384461 @BretWeinstein You're basic. And they're anti-vaccine talk show hosts. Shame on Andrew Yang, and shame one you, Becky.","Twitter Web App",103,"x1467940760565780492","x1239161368164646916","RuthCar92384461",FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"x1239161368164646916 x78683448","RuthCar92384461 BretWeinstein","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/mistahbuhau/status/1467999943977697281","Gay Dave - Every Communist's Favorite ShitLib","California (bay area)","Podcaster, Streamer, DJ, Gay Frog... he/him or they/them. 
Your heroes are trash, prolly.

https://t.co/Jg9ckCQfa1

Pods: Intellectual Dollar Tree and The Plex","https://t.co/JP58pgGFFY",FALSE,1123,2366,16,58015,28980,2010-03-30 07:42:03,FALSE,"https://t.co/JP58pgGFFY","http://www.echoplexmedia.com",,"https://pbs.twimg.com/profile_banners/127796286/1635711614","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1432496490170109953/w7VMGe2V_normal.png"
"x127796286","x1467943321679007747",2021-12-06 19:45:35,"mistahbuhau","You spelled ""anti vaccine talk show hosts"" wrong. https://t.co/53FAS4cW25","Twitter for Android",49,,,,TRUE,FALSE,5,0,,,,,"twitter.com/AndrewYang/sta…","https://t.co/53FAS4cW25","https://twitter.com/AndrewYang/status/1467842246238248961",,,,,,,,,,,"en","x1467842246238248961","Now on https://t.co/PjWTwI77T1 evolutionary biologists @HeatherEHeying and @BretWeinstein join me to discuss their new book “A Hunter-gatherer’s Guide to the 21st Century,” what makes humanity special, ancient wisdom, why a different evolutionary mission is needed and much more. https://t.co/Ex5mMzg9BN",2021-12-06 13:03:57,"Twitter for iPhone",247,21,"x2228878592","AndrewYang","Andrew Yang<U+0001F9E2><U+2B06><U+FE0F><U+0001F1FA><U+0001F1F8>",1851419,8740,29885,"New York, USA","Entrepreneur, Dad, Champion of a Human-Centered Economy, #YangGang, #Forwardist, UBI, Founder @fwd_party, @humanityforward, bestseller ‘Forward’ now on sale",TRUE,,,,,,,,,,,,,,,,"https://api.twitter.com/1.1/geo/id/0354c827bfda68de.json","Campbell","Campbell, CA","city","United States","US","NA NA","NA NA","-121.991728 -121.918729 -121.918729 -121.991728 37.254665 37.254665 37.3070085 37.3070085","https://twitter.com/mistahbuhau/status/1467943321679007747","Gay Dave - Every Communist's Favorite ShitLib","California (bay area)","Podcaster, Streamer, DJ, Gay Frog... he/him or they/them. 
Your heroes are trash, prolly.

https://t.co/Jg9ckCQfa1

Pods: Intellectual Dollar Tree and The Plex","https://t.co/JP58pgGFFY",FALSE,1123,2366,16,58015,28980,2010-03-30 07:42:03,FALSE,"https://t.co/JP58pgGFFY","http://www.echoplexmedia.com",,"https://pbs.twimg.com/profile_banners/127796286/1635711614","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1432496490170109953/w7VMGe2V_normal.png"
"x127796286","x1467999006320062466",2021-12-06 23:26:51,"mistahbuhau","@BretWeinstein People are talking about your anti-vaccine talk show where you pretend you're scientists. FOH.","Twitter Web App",94,"x1467939795997536256","x78683448","BretWeinstein",FALSE,FALSE,4,0,,,,,,,,,,,,,,,,"x78683448","BretWeinstein","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/mistahbuhau/status/1467999006320062466","Gay Dave - Every Communist's Favorite ShitLib","California (bay area)","Podcaster, Streamer, DJ, Gay Frog... he/him or they/them. 
Your heroes are trash, prolly.

https://t.co/Jg9ckCQfa1

Pods: Intellectual Dollar Tree and The Plex","https://t.co/JP58pgGFFY",FALSE,1123,2366,16,58015,28980,2010-03-30 07:42:03,FALSE,"https://t.co/JP58pgGFFY","http://www.echoplexmedia.com",,"https://pbs.twimg.com/profile_banners/127796286/1635711614","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1432496490170109953/w7VMGe2V_normal.png"
"x1197967902076522497","x1468063468750348289",2021-12-07 03:43:00,"718Tv","Adherents of this religion usually claim they ""follow the science"" but this is not true. Simple science based questions can make them irate. For example: why would people who have anti-bodies from natural immunity need a vaccine?","Twitter Web App",229,"x1468062801302532096","x1197967902076522497","718Tv",FALSE,FALSE,5,0,,,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/718Tv/status/1468063468750348289","stained hanes","(718)","basura | shirts & zine: https://t.co/Mk9Oj5a8Cr | we live in mumbo jumbo times | subscribe - https://t.co/Gxsex7BqkV |

represented by @munoxxus, esq. in internet court","https://t.co/wyjW3txr7a",FALSE,4392,1510,25,61594,100091,2019-11-22 19:59:47,FALSE,"https://t.co/wyjW3txr7a","http://beacons.page/718TV",,"https://pbs.twimg.com/profile_banners/1197967902076522497/1606970221",,"http://pbs.twimg.com/profile_images/1449475550716833792/yO7LnG24_normal.jpg"
"x301130320","x1468063411615383554",2021-12-07 03:42:47,"bornblonde0077","@lynlinking @MailOnline @WgarNews I’m with the anti vaccine guys on this one .","Twitter for iPhone",44,"x1468059117625380865","x55113432","lynlinking",FALSE,FALSE,4,0,,,,,,,,,,,,,,,,"x55113432 x15438913 x2908699057","lynlinking MailOnline WgarNews","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/bornblonde0077/status/1468063411615383554","Getting The Job Done","Gubbi Gubbi Country ","Life is better when you smile. AFL - Sydney <U+2693><U+FE0F>.    <U+0001F1EB><U+0001F1F7> <U+0001F1E6><U+0001F1FA>",,FALSE,704,257,1,14636,124149,2011-05-18 23:00:54,FALSE,,,,"https://pbs.twimg.com/profile_banners/301130320/1540337801","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1467260155830026242/ncru39Pw_normal.jpg"
"x1092550866819780608","x1468062972799074304",2021-12-07 03:41:02,"eurojournalENG","How anti-vaccine activists and the GOP are growing closer : EuroJournal https://t.co/ELEyGlZGPL","WordPress.com",95,,,,FALSE,FALSE,0,0,,,,,"en.euro-journal.press/2021/12/06/how…","https://t.co/ELEyGlZGPL","https://en.euro-journal.press/2021/12/06/how-anti-vaccine-activists-and-the-gop-are-growing-closer-eurojournal/",,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/eurojournalENG/status/1468062972799074304","Euro Journal - English News","London","Euro Journal is a European News Agency. We report in German and English language on current topics in UK, USA, Germany, Europe and the World.","https://t.co/Iwn6f8yPGn",FALSE,584,44,8,199690,216,2019-02-04 22:30:00,FALSE,"https://t.co/Iwn6f8yPGn","https://www.en.euro-journal.press",,"https://pbs.twimg.com/profile_banners/1092550866819780608/1549321397",,"http://pbs.twimg.com/profile_images/1092550953457381376/yIixNnqM_normal.jpg"
